distance_aa	sites_total	prob_neighbor_within_x	mean_other_methyl_args_within_x	sites_with_neighbor_within_x	ordered_neighbor_pairs_within_x	permutation	ptm_group
46	66109	0.7205221679347744	2.681631850428837	47633	177280	60	Phosphorylation
47	66109	0.7242432951640473	2.7307930841489054	47879	180530	60	Phosphorylation
48	66109	0.7281308142612958	2.780589632273972	48136	183822	60	Phosphorylation
49	66109	0.7319880802916395	2.8287525147861863	48391	187006	60	Phosphorylation
50	66109	0.7355125625860321	2.876219576759594	48624	190144	60	Phosphorylation
51	66109	0.7386286284772119	2.9220227200532456	48830	193172	60	Phosphorylation
52	66109	0.7420018454370811	2.969580541227367	49053	196316	60	Phosphorylation
53	66109	0.7456473399990924	3.0169568440000605	49294	199448	60	Phosphorylation
54	66109	0.749307961094556	3.0649382081108474	49536	202620	60	Phosphorylation
55	66109	0.7521517493835937	3.112586788485683	49724	205770	60	Phosphorylation
56	66109	0.7551770560740595	3.1592370176526647	49924	208854	60	Phosphorylation
57	66109	0.758005717829645	3.207399900164879	50111	212038	60	Phosphorylation
58	66109	0.7606074815834455	3.25326354959234	50283	215070	60	Phosphorylation
59	66109	0.7640412046771241	3.299792766491703	50510	218146	60	Phosphorylation
60	66109	0.766975752166876	3.346170718056543	50704	221212	60	Phosphorylation
61	66109	0.770106944591508	3.395271445642802	50911	224458	60	Phosphorylation
62	66109	0.7729356063470935	3.442617495348591	51098	227588	60	Phosphorylation
63	66109	0.7758701538368452	3.4902055695896173	51292	230734	60	Phosphorylation
64	66109	0.7783660318564795	3.536825545689694	51457	233816	60	Phosphorylation
65	66109	0.781058554810994	3.5842321015292926	51635	236950	60	Phosphorylation
66	66109	0.7834939266968189	3.6301562570905626	51796	239986	60	Phosphorylation
67	66109	0.7859595516495484	3.676231677986356	51959	243032	60	Phosphorylation
68	66109	0.7884856827360873	3.7252718994388054	52126	246274	60	Phosphorylation
69	66109	0.7905882708859611	3.7693808709857963	52265	249190	60	Phosphorylation
70	66109	0.7929026305041673	3.8142159161384988	52418	252154	60	Phosphorylation
71	66109	0.7952321166558259	3.858597165287631	52572	255088	60	Phosphorylation
72	66109	0.797349831339152	3.901859050961291	52712	257948	60	Phosphorylation
73	66109	0.7992709010875978	3.9468756145154216	52839	260924	60	Phosphorylation
74	66109	0.8011919708360435	3.9900467409883675	52966	263778	60	Phosphorylation
75	66109	0.8033399385862742	4.035607859746782	53108	266790	60	Phosphorylation
76	66109	0.8050038572660303	4.078264684082349	53218	269610	60	Phosphorylation
77	66109	0.8072728372838797	4.122615680164577	53368	272542	60	Phosphorylation
78	66109	0.8089821355639928	4.166452374109426	53481	275440	60	Phosphorylation
79	66109	0.8110695971804142	4.210379827254988	53619	278344	60	Phosphorylation
80	66109	0.8129604138619553	4.254337533467456	53744	281250	60	Phosphorylation
81	66109	0.8151386346790906	4.298174227412304	53888	284148	60	Phosphorylation
82	66109	0.816908439093013	4.3412545946845364	54005	286996	60	Phosphorylation
83	66109	0.8183605863044366	4.382429018741775	54101	289718	60	Phosphorylation
84	66109	0.8201908968521684	4.427112798559954	54222	292672	60	Phosphorylation
85	66109	0.8217943093981153	4.470193165832186	54328	295520	60	Phosphorylation
86	66109	0.8234128484775144	4.511700373625376	54435	298264	60	Phosphorylation
87	66109	0.824638097687153	4.553933655024278	54516	301056	60	Phosphorylation
88	66109	0.8260902448985766	4.595380356683659	54612	303796	60	Phosphorylation
89	66109	0.8275575186434525	4.637553131948751	54709	306584	60	Phosphorylation
90	66109	0.8286617555854725	4.677940976266469	54782	309254	60	Phosphorylation
91	66109	0.830295421198324	4.721384380341557	54890	312126	60	Phosphorylation
92	66109	0.8314299112072486	4.763678167874268	54965	314922	60	Phosphorylation
93	66109	0.8327761726845059	4.805487906336505	55054	317686	60	Phosphorylation
94	66109	0.8341375606952155	4.847388403999456	55144	320456	60	Phosphorylation
95	66109	0.835635087506996	4.88723169311289	55243	323090	60	Phosphorylation
96	66109	0.8367695775159206	4.927589284363703	55318	325758	60	Phosphorylation
97	66109	0.8381309655266302	4.969156998290702	55408	328506	60	Phosphorylation
98	66109	0.8395679862046015	5.0100893978127035	55503	331212	60	Phosphorylation
99	66109	0.841020133416025	5.049569650123281	55599	333822	60	Phosphorylation
100	66109	0.8425630398281626	5.088565853363384	55701	336400	60	Phosphorylation
1	66109	0.07042913975404257	0.07366621791284092	4656	4870	61	Phosphorylation
2	66109	0.13533709479798514	0.1541091228123251	8947	10188	61	Phosphorylation
3	66109	0.18613199413090503	0.22583914444326794	12305	14930	61	Phosphorylation
4	66109	0.23293348863241012	0.3041643346594261	15399	20108	61	Phosphorylation
5	66109	0.27165741427037166	0.3744422090789454	17959	24754	61	Phosphorylation
6	66109	0.3052534450679938	0.4445688181639414	20180	29390	61	Phosphorylation
7	66109	0.3351737282367	0.5118818920268042	22158	33840	61	Phosphorylation
8	66109	0.3607526963045879	0.5771075042732458	23849	38152	61	Phosphorylation
9	66109	0.3843500884902207	0.6424238757204012	25409	42470	61	Phosphorylation
10	66109	0.406268435462645	0.7081940431711264	26858	46818	61	Phosphorylation
11	66109	0.4267951413574551	0.773510414618282	28215	51136	61	Phosphorylation
12	66109	0.4450074876340589	0.836739324449016	29419	55316	61	Phosphorylation
13	66109	0.4627811644405452	0.8994841852092756	30594	59464	61	Phosphorylation
14	66109	0.4790724409687032	0.9636206870471494	31671	63704	61	Phosphorylation
15	66109	0.4946073908242448	1.0242780861909877	32698	67714	61	Phosphorylation
16	66109	0.5080094994630081	1.0832413135881651	33584	71612	61	Phosphorylation
17	66109	0.5205342691615362	1.1412364428443933	34412	75446	61	Phosphorylation
18	66109	0.5332859368618493	1.2016518174529942	35255	79440	61	Phosphorylation
19	66109	0.5449031145532378	1.2610083347199321	36023	83364	61	Phosphorylation
20	66109	0.5561270023748658	1.3183984026380675	36765	87158	61	Phosphorylation
21	66109	0.5676534208655403	1.3773918831021494	37527	91058	61	Phosphorylation
22	66109	0.5773646553419353	1.4343584080836196	38169	94824	61	Phosphorylation
23	66109	0.587106142885235	1.490931643195329	38813	98564	61	Phosphorylation
24	66109	0.5963030752242509	1.546748551634422	39421	102254	61	Phosphorylation
25	66109	0.6055302606301713	1.6015671088656613	40031	105878	61	Phosphorylation
26	66109	0.6139859928300232	1.6577470541076103	40590	109592	61	Phosphorylation
27	66109	0.6216400187569014	1.71341269721218	41096	113272	61	Phosphorylation
28	66109	0.6293999304179462	1.7692598587181776	41609	116964	61	Phosphorylation
29	66109	0.6362825031387557	1.8239271506148935	42064	120578	61	Phosphorylation
30	66109	0.6436491249300398	1.877777609705184	42551	124138	61	Phosphorylation
31	66109	0.6505014445839447	1.9313255381264276	43004	127678	61	Phosphorylation
32	66109	0.656960474368089	1.9874449772345673	43431	131388	61	Phosphorylation
33	66109	0.6629657081486636	2.040176072849385	43828	134874	61	Phosphorylation
34	66109	0.6685020193922159	2.0910919844499234	44194	138240	61	Phosphorylation
35	66109	0.6742047225037439	2.1420986552511763	44571	141612	61	Phosphorylation
36	66109	0.6790754662753936	2.192954060717905	44893	144974	61	Phosphorylation
37	66109	0.6840823488481145	2.2471675566110516	45224	148558	61	Phosphorylation
38	66109	0.689028725287026	2.29808346821159	45551	151924	61	Phosphorylation
39	66109	0.69353643225582	2.351177600629264	45849	155434	61	Phosphorylation
40	66109	0.6984525556278268	2.4013069324902814	46174	158748	61	Phosphorylation
41	66109	0.7028392503290021	2.4511034806153473	46464	162040	61	Phosphorylation
42	66109	0.7074225899650577	2.5037135639625467	46767	165518	61	Phosphorylation
43	66109	0.7118697908000423	2.5529050507495197	47061	168770	61	Phosphorylation
44	66109	0.7165136365699073	2.6040932399522	47368	172154	61	Phosphorylation
45	66109	0.7207490659365593	2.6531637144715545	47648	175398	61	Phosphorylation
46	66109	0.7249088626359497	2.7048359527447094	47923	178814	61	Phosphorylation
47	66109	0.7293560634709344	2.7538761741971594	48217	182056	61	Phosphorylation
48	66109	0.7337881377724667	2.803733228456035	48510	185352	61	Phosphorylation
49	66109	0.7368285709963848	2.8507464944258722	48711	188460	61	Phosphorylation
50	66109	0.7397479919526843	2.899544691343085	48904	191686	61	Phosphorylation
51	66109	0.7430909558456489	2.9475260554538716	49125	194858	61	Phosphorylation
52	66109	0.7461918952033763	2.995023370494184	49330	197998	61	Phosphorylation
53	66109	0.7494440998956269	3.0427324570028285	49545	201152	61	Phosphorylation
54	66109	0.7528475699224009	3.0911373640502804	49770	204352	61	Phosphorylation
55	66109	0.7557367378117956	3.141357455112012	49961	207672	61	Phosphorylation
56	66109	0.7587620445022614	3.1892783130889892	50161	210840	61	Phosphorylation
57	66109	0.7614243143898712	3.236745375062397	50337	213978	61	Phosphorylation
58	66109	0.7643891149465277	3.285150282109849	50533	217178	61	Phosphorylation
59	66109	0.7672782828359225	3.331951776611354	50724	220272	61	Phosphorylation
60	66109	0.7697892873890091	3.378148209774766	50890	223326	61	Phosphorylation
61	66109	0.7722549123417386	3.423981606135322	51053	226356	61	Phosphorylation
62	66109	0.7745843984933972	3.471599933443253	51207	229504	61	Phosphorylation
63	66109	0.7771559091802932	3.5207309140964167	51377	232752	61	Phosphorylation
64	66109	0.7793795095977855	3.567048359527447	51524	235814	61	Phosphorylation
65	66109	0.7823140570875372	3.6172381975222736	51718	239132	61	Phosphorylation
66	66109	0.7840838615014597	3.663313618418067	51835	242178	61	Phosphorylation
67	66109	0.7866553721883556	3.7090562555779094	52005	245202	61	Phosphorylation
68	66109	0.7891058706076328	3.756704835952745	52167	248352	61	Phosphorylation
69	66109	0.7919194058297659	3.8033853181866313	52353	251438	61	Phosphorylation
70	66109	0.7938707286451164	3.8485834001421892	52482	254426	61	Phosphorylation
71	66109	0.7957161657263006	3.892662118622275	52604	257340	61	Phosphorylation
72	66109	0.7980153988110544	3.9382837435144986	52756	260356	61	Phosphorylation
73	66109	0.7999515950929525	3.982422968128394	52884	263274	61	Phosphorylation
74	66109	0.8021449424435402	4.027651303150857	53029	266264	61	Phosphorylation
75	66109	0.8043987959279372	4.07242584216975	53178	269224	61	Phosphorylation
76	66109	0.8058963227397178	4.116353295315313	53277	272128	61	Phosphorylation
77	66109	0.8079232782223298	4.159282397253022	53411	274966	61	Phosphorylation
78	66109	0.8099956133052988	4.205025034412864	53548	277990	61	Phosphorylation
79	66109	0.8118107973195783	4.249527295829615	53668	280932	61	Phosphorylation
80	66109	0.813777246668381	4.292547156968038	53798	283776	61	Phosphorylation
81	66109	0.8155016714819465	4.3346594260993205	53912	286560	61	Phosphorylation
82	66109	0.8174378677638445	4.3769834666989365	54040	289358	61	Phosphorylation
83	66109	0.8196463416478845	4.420426870774024	54186	292230	61	Phosphorylation
84	66109	0.8212497541938314	4.463386225778638	54292	295070	61	Phosphorylation
85	66109	0.8230800647415631	4.505074951973256	54413	297826	61	Phosphorylation
86	66109	0.8247591099547716	4.545704820826211	54524	300512	61	Phosphorylation
87	66109	0.8263473959672661	4.586909497950355	54629	303236	61	Phosphorylation
88	66109	0.828041567713927	4.629868852954968	54741	306076	61	Phosphorylation
89	66109	0.8295390945257075	4.671043277012207	54840	308798	61	Phosphorylation
90	66109	0.8310971274712974	4.713427823745632	54943	311600	61	Phosphorylation
91	66109	0.8326854134837919	4.754541741669062	55048	314318	61	Phosphorylation
92	66109	0.8338199034927166	4.797017047603201	55123	317126	61	Phosphorylation
93	66109	0.8351964180368785	4.838796532998533	55214	319888	61	Phosphorylation
94	66109	0.8364821733803264	4.880031463189581	55299	322614	61	Phosphorylation
95	66109	0.8377225491234174	4.92035880137349	55381	325280	61	Phosphorylation
96	66109	0.839174696334841	4.9622895521033445	55477	328052	61	Phosphorylation
97	66109	0.8406419700797169	5.0024051188189205	55574	330704	61	Phosphorylation
98	66109	0.8420336111573311	5.042429926333782	55666	333350	61	Phosphorylation
99	66109	0.843364746101136	5.082182456246502	55754	335978	61	Phosphorylation
100	66109	0.8447261341118456	5.121118153352796	55844	338552	61	Phosphorylation
1	66109	0.0723955891028453	0.07563266726164365	4786	5000	62	Phosphorylation
2	66109	0.13866493215749748	0.15671088656612564	9167	10360	62	Phosphorylation
3	66109	0.18693370040387844	0.2265047119151704	12358	14974	62	Phosphorylation
4	66109	0.23309988050038571	0.3016835831732442	15410	19944	62	Phosphorylation
5	66109	0.2697665975888306	0.3697227306418188	17834	24442	62	Phosphorylation
6	66109	0.30481477559787623	0.4415737645403803	20151	29192	62	Phosphorylation
7	66109	0.33335854422242056	0.5080397525299127	22038	33586	62	Phosphorylation
8	66109	0.3596182062956632	0.5760788999984874	23774	38084	62	Phosphorylation
9	66109	0.3824743983421319	0.6397918588996959	25285	42296	62	Phosphorylation
10	66109	0.40495242705229245	0.7051082303468514	26771	46614	62	Phosphorylation
11	66109	0.4242085041371069	0.7691539729840112	28044	50848	62	Phosphorylation
12	66109	0.44249648308097234	0.8307492172018939	29253	54920	62	Phosphorylation
13	66109	0.4583793432059175	0.8901964936695458	30303	58850	62	Phosphorylation
14	66109	0.47477650546824185	0.9530018605636147	31387	63002	62	Phosphorylation
15	66109	0.49009968385545083	1.013114704503169	32400	66976	62	Phosphorylation
16	66109	0.5042127395664735	1.0731065361751047	33333	70942	62	Phosphorylation
17	66109	0.5171307991347622	1.131192424632047	34187	74782	62	Phosphorylation
18	66109	0.5295043034987672	1.1900648928285105	35005	78674	62	Phosphorylation
19	66109	0.5422257181321757	1.2492398916940204	35846	82586	62	Phosphorylation
20	66109	0.554160553026063	1.3060248982740625	36635	86340	62	Phosphorylation
21	66109	0.5644314692401943	1.361993072047679	37314	90040	62	Phosphorylation
22	66109	0.5743998547852789	1.4183847887579604	37973	93768	62	Phosphorylation
23	66109	0.5843984933972681	1.4735663827920555	38634	97416	62	Phosphorylation
24	66109	0.59350466653557	1.5296555688332905	39236	101124	62	Phosphorylation
25	66109	0.6010981863286391	1.5816908439093014	39738	104564	62	Phosphorylation
26	66109	0.6093572735936106	1.6385363566231528	40284	108322	62	Phosphorylation
27	66109	0.6174499689906064	1.6934759261220107	40819	111954	62	Phosphorylation
28	66109	0.6251947541181987	1.7491113161596756	41331	115632	62	Phosphorylation
29	66109	0.6319563145713897	1.8033550651197265	41778	119218	62	Phosphorylation
30	66109	0.6385817362235097	1.8561164138014492	42216	122706	62	Phosphorylation
31	66109	0.6456458273457472	1.9104509219622139	42683	126298	62	Phosphorylation
32	66109	0.6517266937935833	1.9638475850489343	43085	129828	62	Phosphorylation
33	66109	0.6584882542467743	2.017153488934941	43532	133352	62	Phosphorylation
34	66109	0.6640396920237789	2.0701871152188054	43899	136858	62	Phosphorylation
35	66109	0.6697121420684022	2.121980365759579	44274	140282	62	Phosphorylation
36	66109	0.6747341511745754	2.1720794445536917	44606	143594	62	Phosphorylation
37	66109	0.6805729930871742	2.2253550953727936	44992	147116	62	Phosphorylation
38	66109	0.6853378511246577	2.27729961124809	45307	150550	62	Phosphorylation
39	66109	0.6905413786322588	2.32854830658458	45651	153938	62	Phosphorylation
40	66109	0.6953818693370041	2.379887761121784	45971	157332	62	Phosphorylation
41	66109	0.700025715106869	2.4297448153806593	46278	160628	62	Phosphorylation
42	66109	0.7041552587393547	2.4802371840445323	46551	163966	62	Phosphorylation
43	66109	0.7086932187750533	2.5289143686941262	46851	167184	62	Phosphorylation
44	66109	0.7126563705395634	2.5788924352206206	47113	170488	62	Phosphorylation
45	66109	0.7170128121738342	2.6273881014687865	47401	173694	62	Phosphorylation
46	66109	0.721520519142628	2.677759457865041	47699	177024	62	Phosphorylation
47	66109	0.7254382913067813	2.726981197718919	47958	180278	62	Phosphorylation
48	66109	0.729431696138196	2.777866856252553	48222	183642	62	Phosphorylation
49	66109	0.7330469376333025	2.8266348001028603	48461	186866	62	Phosphorylation
50	66109	0.7364201545931719	2.873043004734605	48684	189934	62	Phosphorylation
51	66109	0.7396572327519703	2.921417658715152	48898	193132	62	Phosphorylation
52	66109	0.7434388661150524	2.970730157769744	49148	196392	62	Phosphorylation
53	66109	0.7467364504076601	3.01701735013387	49366	199452	62	Phosphorylation
54	66109	0.7495651121632455	3.0650894734453704	49553	202630	62	Phosphorylation
55	66109	0.7528475699224009	3.1135246335597273	49770	205832	62	Phosphorylation
56	66109	0.7560241419473899	3.1621413120755117	49980	209046	62	Phosphorylation
57	66109	0.758973815970594	3.2094873617813007	50175	212176	62	Phosphorylation
58	66109	0.7616360858582039	3.2558350602792356	50351	215240	62	Phosphorylation
59	66109	0.7642529761454567	3.3011541545024126	50524	218236	62	Phosphorylation
60	66109	0.7676866992391354	3.3492262778139135	50751	221414	62	Phosphorylation
61	66109	0.7708027651303151	3.396451315252084	50957	224536	62	Phosphorylation
62	66109	0.7734347819510203	3.4440696425600144	51131	227684	62	Phosphorylation
63	66109	0.7757491415692266	3.4897215205191428	51284	230702	62	Phosphorylation
64	66109	0.7780181215870758	3.534707831006368	51434	233676	62	Phosphorylation
65	66109	0.7803778608056392	3.581539578574778	51590	236772	62	Phosphorylation
66	66109	0.7827376000242025	3.627463734136048	51746	239808	62	Phosphorylation
67	66109	0.7849460739082424	3.672934093693748	51892	242814	62	Phosphorylation
68	66109	0.7878503683310896	3.7197053351283484	52084	245906	62	Phosphorylation
69	66109	0.7902706136834622	3.7645101272141464	52244	248868	62	Phosphorylation
70	66109	0.7925849733016684	3.8115536462508888	52397	251978	62	Phosphorylation
71	66109	0.7945665491839236	3.8580828631502517	52528	255054	62	Phosphorylation
72	66109	0.7968506557352252	3.9012842426901027	52679	257910	62	Phosphorylation
73	66109	0.7990440030858128	3.9473899166528006	52824	260958	62	Phosphorylation
74	66109	0.8009045667004493	3.9921947087385985	52947	263920	62	Phosphorylation
75	66109	0.8032037997852032	4.034670014672738	53099	266728	62	Phosphorylation
76	66109	0.805034110332935	4.078778986219728	53220	269644	62	Phosphorylation
77	66109	0.8071820780831657	4.123644284439335	53362	272610	62	Phosphorylation
78	66109	0.809269539699587	4.169235656264654	53500	275624	62	Phosphorylation
79	66109	0.8111149767807712	4.213465640079263	53622	278548	62	Phosphorylation
80	66109	0.8129906669288599	4.258451950566489	53746	281522	62	Phosphorylation
81	66109	0.8147302182758778	4.301532317838721	53861	284370	62	Phosphorylation
82	66109	0.8162882512214675	4.3455505301849975	53964	287280	62	Phosphorylation
83	66109	0.8183757128378889	4.389205705728418	54102	290166	62	Phosphorylation
84	66109	0.8199186192500265	4.432437338335173	54204	293024	62	Phosphorylation
85	66109	0.8217186767308536	4.475245428005264	54323	295854	62	Phosphorylation
86	66109	0.8231405708753725	4.516480358196312	54417	298580	62	Phosphorylation
87	66109	0.8246078446202484	4.559046423331165	54514	301394	62	Phosphorylation
88	66109	0.8261356244989336	4.603004129543632	54615	304300	62	Phosphorylation
89	66109	0.8279810615801176	4.645116398674916	54737	307084	62	Phosphorylation
90	66109	0.8295542210591599	4.687803476077387	54841	309906	62	Phosphorylation
91	66109	0.831127380538202	4.729431696138196	54945	312658	62	Phosphorylation
92	66109	0.8323828828147454	4.771180928466623	55028	315418	62	Phosphorylation
93	66109	0.8339862953606922	4.812748642393623	55134	318166	62	Phosphorylation
94	66109	0.8358014793749716	4.853771801116338	55254	320878	62	Phosphorylation
95	66109	0.8371326143187766	4.895400021177147	55342	323630	62	Phosphorylation
96	66109	0.8384637492625815	4.938177857780333	55430	326458	62	Phosphorylation
97	66109	0.8398553903401957	4.9785657020980505	55522	329128	62	Phosphorylation
98	66109	0.8407781088807877	5.020345187493382	55583	331890	62	Phosphorylation
99	66109	0.8423663948932824	5.0607330318110995	55688	334560	62	Phosphorylation
100	66109	0.8435765175694686	5.103238590812143	55768	337370	62	Phosphorylation
1	66109	0.06911313134368996	0.07212331150070338	4569	4768	63	Phosphorylation
2	66109	0.13445975585775008	0.15238469799875962	8889	10074	63	Phosphorylation
3	66109	0.18410503864829297	0.2239332012282745	12171	14804	63	Phosphorylation
4	66109	0.23267633756372053	0.30334750185300036	15382	20054	63	Phosphorylation
5	66109	0.27040191199382835	0.37211272292728675	17876	24600	63	Phosphorylation
6	66109	0.3042248407932354	0.4421183197446641	20112	29228	63	Phosphorylation
7	66109	0.3324963318156378	0.5074044381249149	21981	33544	63	Phosphorylation
8	66109	0.3589828918906654	0.5746267527870638	23732	37988	63	Phosphorylation
9	66109	0.38315509234748674	0.640487679438503	25330	42342	63	Phosphorylation
10	66109	0.40575413332526583	0.7048662058116142	26824	46598	63	Phosphorylation
11	66109	0.4259934350844817	0.768034609508539	28162	50774	63	Phosphorylation
12	66109	0.444599071230846	0.8328064257514105	29392	55056	63	Phosphorylation
13	66109	0.4612836376287646	0.8937966086312	30495	59088	63	Phosphorylation
14	66109	0.4766673221497829	0.9536069219017078	31512	63042	63	Phosphorylation
15	66109	0.4917333494683023	1.0144760925138785	32508	67066	63	Phosphorylation
16	66109	0.5064363399839659	1.075647793795096	33480	71110	63	Phosphorylation
17	66109	0.5190367423497557	1.134641274259178	34313	75010	63	Phosphorylation
18	66109	0.5320455611187584	1.195419685670635	35173	79028	63	Phosphorylation
19	66109	0.5430728040055061	1.2529610189232934	35902	82832	63	Phosphorylation
20	66109	0.5535857447548745	1.309594760168812	36597	86576	63	Phosphorylation
21	66109	0.5639322936362674	1.3671663464883752	37281	90382	63	Phosphorylation
22	66109	0.5736737811795671	1.4235278101317521	37925	94108	63	Phosphorylation
23	66109	0.582507676715727	1.4799497799089383	38509	97838	63	Phosphorylation
24	66109	0.5918104947889092	1.5359179536825545	39124	101538	63	Phosphorylation
25	66109	0.5999636963197144	1.5893448698361796	39663	105070	63	Phosphorylation
26	66109	0.6086311999878987	1.6462206356169358	40236	108830	63	Phosphorylation
27	66109	0.6170112995204889	1.7010694459150797	40790	112456	63	Phosphorylation
28	66109	0.6248014642484382	1.7555854724772724	41305	116060	63	Phosphorylation
29	66109	0.632016820705199	1.808437580359709	41782	119554	63	Phosphorylation
30	66109	0.6398372385000529	1.862832594654283	42299	123150	63	Phosphorylation
31	66109	0.6463870274849113	1.9168040660121919	42732	126718	63	Phosphorylation
32	66109	0.651666187659774	1.9688393410882028	43081	130158	63	Phosphorylation
33	66109	0.658336988912251	2.023052836981349	43522	133742	63	Phosphorylation
34	66109	0.6640245654903266	2.074997352856646	43898	137176	63	Phosphorylation
35	66109	0.6699239135367347	2.1278494607390823	44288	140670	63	Phosphorylation
36	66109	0.6752484533119545	2.1777065149979578	44640	143966	63	Phosphorylation
37	66109	0.6803460950853892	2.229802296207778	44977	147410	63	Phosphorylation
38	66109	0.685579875659895	2.281383775280219	45323	150820	63	Phosphorylation
39	66109	0.6898001784930947	2.332692976750518	45602	154212	63	Phosphorylation
40	66109	0.694459150796412	2.3836996475517704	45910	157584	63	Phosphorylation
41	66109	0.6993147680346095	2.4345853060854044	46231	160948	63	Phosphorylation
42	66109	0.7039586138044744	2.4858037483549893	46538	164334	63	Phosphorylation
43	66109	0.7081335370373172	2.5331497980607782	46814	167464	63	Phosphorylation
44	66109	0.7122630806698029	2.582734574717512	47087	170742	63	Phosphorylation
45	66109	0.7158934486983618	2.6330454249799575	47327	174068	63	Phosphorylation
46	66109	0.7201742576653708	2.6829327323057375	47610	177366	63	Phosphorylation
47	66109	0.7240617767626193	2.732003206825092	47867	180610	63	Phosphorylation
48	66109	0.7274803733228457	2.781013175210637	48093	183850	63	Phosphorylation
49	66109	0.7310502352175952	2.8293575761242797	48329	187046	63	Phosphorylation
50	66109	0.7347864889803204	2.8776414709041127	48576	190238	63	Phosphorylation
51	66109	0.7382050855405466	2.925592581947995	48802	193408	63	Phosphorylation
52	66109	0.7408673554281565	2.9720915457804535	48978	196482	63	Phosphorylation
53	66109	0.7443464581221921	3.019135064817196	49208	199592	63	Phosphorylation
54	66109	0.7482944833532499	3.0677517433329804	49469	202806	63	Phosphorylation
55	66109	0.7515920676458576	3.114855768503532	49687	205920	63	Phosphorylation
56	66109	0.7545871212694187	3.1607799240648022	49885	208956	63	Phosphorylation
57	66109	0.7573250238242902	3.2067343326929767	50066	211994	63	Phosphorylation
58	66109	0.7605015958492792	3.2563796154835196	50276	215276	63	Phosphorylation
59	66109	0.7638445597422439	3.304028195858355	50497	218426	63	Phosphorylation
60	66109	0.7664160704291397	3.3509809556943835	50667	221530	63	Phosphorylation
61	66109	0.7692901117850822	3.3976311848613654	50857	224614	63	Phosphorylation
62	66109	0.7719675082061443	3.4420426870774024	51034	227550	63	Phosphorylation
63	66109	0.7742213616905413	3.4884206386422423	51183	230616	63	Phosphorylation
64	66109	0.7769743907788652	3.5347683371401777	51365	233680	63	Phosphorylation
65	66109	0.7792131177298098	3.5802689497647826	51513	236688	63	Phosphorylation
66	66109	0.782298930554085	3.624892223449152	51717	239638	63	Phosphorylation
67	66109	0.7847040493730052	3.669606256334236	51876	242594	63	Phosphorylation
68	66109	0.7873511927271627	3.714743832155985	52051	245578	63	Phosphorylation
69	66109	0.7894991604773934	3.7582174892979774	52193	248452	63	Phosphorylation
70	66109	0.7919496588966707	3.8042324040599618	52355	251494	63	Phosphorylation
71	66109	0.7939766143792827	3.8484926409414753	52489	254420	63	Phosphorylation
72	66109	0.7965178719992739	3.8915730082137077	52657	257268	63	Phosphorylation
73	66109	0.7985599540153383	3.935802992028317	52792	260192	63	Phosphorylation
74	66109	0.8007079217655689	3.9819389190579195	52934	263242	63	Phosphorylation
75	66109	0.8028105099154427	4.027379025548715	53073	266246	63	Phosphorylation
76	66109	0.8043534163275802	4.071820780831657	53175	269184	63	Phosphorylation
77	66109	0.8061988534087643	4.114961654237699	53297	272036	63	Phosphorylation
78	66109	0.8081350496906624	4.160976568999683	53425	275078	63	Phosphorylation
79	66109	0.8102678909074408	4.204601491476199	53566	277962	63	Phosphorylation
80	66109	0.8125066178583854	4.248680209956285	53714	280876	63	Phosphorylation
81	66109	0.8146243325417114	4.291579058827089	53854	283712	63	Phosphorylation
82	66109	0.8163033777549199	4.3346291730324165	53965	286558	63	Phosphorylation
83	66109	0.817921916834319	4.379585230452737	54072	289530	63	Phosphorylation
84	66109	0.8195707089806229	4.423603442799013	54181	292440	63	Phosphorylation
85	66109	0.8211892480600221	4.466502291669818	54288	295276	63	Phosphorylation
86	66109	0.822565762604184	4.508554054667292	54379	298056	63	Phosphorylation
87	66109	0.8242448078173925	4.551210879002859	54490	300876	63	Phosphorylation
88	66109	0.825742334629173	4.59259707452843	54589	303612	63	Phosphorylation
89	66109	0.827073469572978	4.634346306856858	54677	306372	63	Phosphorylation
90	66109	0.8286012494516631	4.675429971713382	54778	309088	63	Phosphorylation
91	66109	0.8300080170627298	4.718298567517282	54871	311922	63	Phosphorylation
92	66109	0.8317021888093905	4.759563750775235	54983	314650	63	Phosphorylation
93	66109	0.8332148421546234	4.802825636448895	55083	317510	63	Phosphorylation
94	66109	0.8346972424329516	4.844211831974467	55181	320246	63	Phosphorylation
95	66109	0.8361040100440182	4.885446762165515	55274	322972	63	Phosphorylation
96	66109	0.8376620429896081	4.929313709177268	55377	325872	63	Phosphorylation
97	66109	0.8390990636675792	4.971516737509265	55472	328662	63	Phosphorylation
98	66109	0.8402486802099562	5.0123281247636475	55548	331360	63	Phosphorylation
99	66109	0.8412772844847146	5.0534117896201725	55616	334076	63	Phosphorylation
100	66109	0.842396647960187	5.093134066465988	55690	336702	63	Phosphorylation
1	66109	0.07041401322059024	0.07366621791284092	4655	4870	64	Phosphorylation
2	66109	0.13610854800405392	0.1542603881468484	8998	10198	64	Phosphorylation
3	66109	0.18765977400959022	0.22844090819706847	12406	15102	64	Phosphorylation
4	66109	0.23421924397585805	0.30591901253989623	15484	20224	64	Phosphorylation
5	66109	0.2701901405254958	0.37416993147680344	17862	24736	64	Phosphorylation
6	66109	0.3036046529216899	0.44369147922370633	20071	29332	64	Phosphorylation
7	66109	0.33225430728040056	0.5101574672132387	21965	33726	64	Phosphorylation
