window_aa	methyl_site_count	protein_arg_count	observed_max_methyl_sites	null_mean_max_sites	null_q025_max_sites	null_q975_max_sites	observed_over_null_mean	log2_observed_over_null_mean	empirical_p_greater	best_window_start	best_window_end	best_window_arg_count	best_window_methyl_fraction_of_args	best_window_methyl_positions	canonical_UniProtAC	gene	q_value	max_log2_enrichment_for_protein
100	10	53	9	7.818	6.0	10.0	1.1511895625479662	0.2031254168151087	0.2727272727272727	31	117	17	0.5294117647058824	31,39,55,66,83,94,103,109,117	Q01130	SRSF2	0.6313800322359523	0.2031254168151087
20	3	29	2	1.282	1.0	2.0	1.5600624024960998	0.641603738043346	0.27372627372627373	164	180	2	1.0	164,180	Q9BY76	ANGPTL4	0.6327900833395339	0.641603738043346
30	3	48	2	1.281	1.0	2.0	1.5612802498048401	0.6427295243204406	0.27472527472527475	511	536	4	0.5	511,536	Q9NYZ3	GTSE1	0.6338097321038021	0.6427295243204406
30	3	67	2	1.286	1.0	2.0	1.5552099533437014	0.6371093573341398	0.2787212787212787	320	344	3	0.6666666666666666	320,344	Q9H0W5	CCDC8	0.6377187766915864	0.6371093573341398
30	5	155	2	1.289	1.0	2.0	1.5515903801396431	0.633747736300436	0.2787212787212787	1621	1647	3	0.6666666666666666	1621,1647	Q9ULI4	KIF26A	0.6377187766915864	0.633747736300436
50	3	81	2	1.283	1.0	2.0	1.558846453624318	0.6404788295724047	0.27972027972027974	1023	1064	5	0.4	1023,1064	P30876	POLR2B	0.6382049362567539	0.6404788295724047
50	3	54	2	1.29	1.0	2.0	1.5503875968992247	0.6326289343514705	0.27972027972027974	192	229	2	1.0	192,229	Q6ZRI6	C15orf39	0.6382049362567539	0.6326289343514705
100	3	19	3	2.211	1.0	3.0	1.3568521031207599	0.4402634755670174	0.2807192807192807	26	103	10	0.3	26,37,103	O00629	KPNA4	0.6389443055441852	0.6027446544055728
100	3	17	3	2.254	1.0	3.0	1.3309671694764862	0.41247498521102205	0.2807192807192807	60	155	8	0.375	60,140,155	P05141	SLC25A5	0.6389443055441852	0.6192705514964515
100	7	23	4	3.193	2.0	4.0	1.252740369558409	0.3250874470919934	0.2837162837162837	62	140	5	0.8	62,73,119,140	P30101	PDIA3	0.6426753704919208	0.3250874470919934
50	3	66	2	1.293	1.0	2.0	1.5467904098994587	0.6292777248518328	0.28471528471528473	84	128	4	0.5	84,128	O43182	ARHGAP6	0.644295943100724	0.6292777248518328
30	3	39	2	1.298	1.0	2.0	1.5408320493066254	0.6237096166629484	0.28471528471528473	7	32	2	1.0	7,32	Q9NVM4	PRMT7	0.644295943100724	0.6237096166629484
30	5	32	3	2.283	1.0	4.0	1.314060446780552	0.3940316411585416	0.2857142857142857	131	154	6	0.5	131,132,154	P62753	RPS6	0.6455279008978292	0.5321988435115929
20	12	32	3	2.288	2.0	3.0	1.3111888111888113	0.3908754486048539	0.2857142857142857	177	197	3	1.0	177,196,197	P08238	HSP90AB1	0.6455279008978292	0.3908754486048539
30	3	21	2	1.29	1.0	2.0	1.5503875968992247	0.6326289343514705	0.28771228771228774	203	231	3	0.6666666666666666	203,231	P20839	IMPDH1	0.6472102155270473	0.6326289343514705
5	7	59	2	1.293	1.0	2.0	1.5467904098994587	0.6292777248518328	0.28771228771228774	902	906	2	1.0	902,906	B5ME19	EIF3CL	0.6472102155270473	0.6292777248518328
50	4	109	2	1.298	1.0	2.0	1.5408320493066254	0.6237096166629484	0.2887112887112887	1465	1511	6	0.3333333333333333	1465,1511	Q8TDI0	CHD5	0.6484302569711822	0.6237096166629484
15	3	39	2	1.292	1.0	2.0	1.547987616099071	0.630393929968162	0.2897102897102897	14	27	4	0.5	14,27	Q53GS9	USP39	0.6495182338876834	0.630393929968162
30	4	98	2	1.3	1.0	2.0	1.5384615384615383	0.6214883767462701	0.2907092907092907	1010	1034	7	0.2857142857142857	1010,1034	Q9P1Y5	CAMSAP3	0.6499621221132734	0.6214883767462701
5	5	12	2	1.294	1.0	2.0	1.5455950540958268	0.6281623826695794	0.2947052947052947	22	24	2	1.0	22,24	P30041	PRDX6	0.6543886137318506	0.6281623826695794
5	4	15	2	1.294	1.0	2.0	1.5455950540958268	0.6281623826695794	0.2947052947052947	60	63	2	1.0	60,63	P20340	RAB6A	0.6543886137318506	0.6281623826695794
5	5	22	2	1.301	1.0	2.0	1.5372790161414298	0.6203790379442918	0.2957042957042957	100	104	3	0.6666666666666666	100,104	P39748	FEN1	0.6558377194847324	0.6203790379442918
75	3	96	2	1.309	1.0	2.0	1.5278838808250574	0.6115349027168464	0.2967032967032967	320	377	6	0.3333333333333333	320,377	Q7L2E3	DHX30	0.6566431814824568	0.6115349027168464
100	16	103	8	6.81	4.0	10.0	1.1747430249632893	0.23234520176265355	0.2967032967032967	835	935	12	0.6666666666666666	835,842,845,883,897,903,932,935	Q14151	SAFB2	0.6566431814824568	0.3376425657413365
50	3	9	3	2.297	2.0	3.0	1.30605137135394	0.3852116440053194	0.2977022977022977	14	55	4	0.75	14,37,55	O00193	SMAP	0.6578288468971216	0.3852116440053194
5	3	8	2	1.298	1.0	2.0	1.5408320493066254	0.6237096166629484	0.2987012987012987	12	14	2	1.0	12,14	Q9BTT0	ANP32E	0.6584992728986518	0.6237096166629484
30	14	68	5	4.072	2.0	6.0	1.2278978388998034	0.29619053347375396	0.2997002997002997	546	570	5	1.0	546,550,559,564,570	Q8IWX8	CHERP	0.65942192612733	0.29619053347375396
20	3	28	2	1.31	1.0	2.0	1.5267175572519083	0.6104331882372743	0.3036963036963037	266	285	3	0.6666666666666666	266,285	Q13363	CTBP1	0.664353939917198	0.6104331882372743
30	4	47	2	1.313	1.0	2.0	1.5232292460015233	0.6071330837692003	0.3036963036963037	796	818	3	0.6666666666666666	796,818	Q14671	PUM1	0.664353939917198	0.6071330837692003
5	6	20	2	1.305	1.0	2.0	1.5325670498084292	0.6159501932048402	0.30569430569430567	108	112	2	1.0	108,112	P63162	SNRPN	0.6665426703814419	0.6159501932048402
75	3	40	2	1.314	1.0	2.0	1.5220700152207	0.6060347243397574	0.30569430569430567	411	486	3	0.6666666666666666	411,486	O94979	SEC31A	0.6665426703814419	0.6060347243397574
10	4	36	2	1.312	1.0	2.0	1.524390243902439	0.6082322800440034	0.3066933066933067	51	57	2	1.0	51,57	Q9NTG7	SIRT3	0.6674398398536329	0.6082322800440034
15	3	9	2	1.307	1.0	2.0	1.5302218821729152	0.613740858866654	0.3076923076923077	10	24	2	1.0	10,24	P26583	HMGB2	0.6675677263912558	0.613740858866654
30	3	36	2	1.318	1.0	2.0	1.5174506828528072	0.6016496296540351	0.3076923076923077	122	143	3	0.6666666666666666	122,143	O43818	RRP9	0.6675677263912558	0.6016496296540351
15	4	40	2	1.32	1.0	2.0	1.5151515151515151	0.5994620704162712	0.3076923076923077	469	484	2	1.0	469,484	Q8WYA6	CTNNBL1	0.6675677263912558	0.5994620704162712
75	4	27	3	2.33	2.0	4.0	1.2875536480686696	0.3646325458416007	0.3076923076923077	273	347	10	0.3	273,331,347	O94992	HEXIM1	0.6675677263912558	0.3646325458416007
50	3	13	2	1.315	1.0	2.0	1.5209125475285172	0.6049372004824225	0.3106893106893107	601	636	2	1.0	601,636	Q96F45	ZNF503	0.6711219945675166	0.6049372004824225
5	4	31	2	1.317	1.0	2.0	1.5186028853454823	0.6027446544055728	0.3116883116883117	5	9	2	1.0	5,9	P84098	RPL19	0.6721296926308316	0.6027446544055728
75	3	15	3	2.3	2.0	3.0	1.3043478260869565	0.3833286395515057	0.3116883116883117	74	132	6	0.5	74,104,132	P62491	RAB11A	0.6721296926308316	0.3833286395515057
15	3	15	2	1.317	1.0	2.0	1.5186028853454823	0.6027446544055728	0.3126873126873127	296	308	2	1.0	296,308	P20042	EIF2S2	0.6726241000052778	0.6027446544055728
15	4	18	2	1.322	1.0	2.0	1.51285930408472	0.5972778231543953	0.3126873126873127	198	212	3	0.6666666666666666	198,212	P68032	ACTA2	0.6726241000052778	0.5972778231543953
10	3	13	2	1.321	1.0	2.0	1.514004542013626	0.5983695334152594	0.3156843156843157	11	19	2	1.0	11,19	Q9Y3A5	SBDS	0.6771476257881093	0.5983695334152594
5	8	83	2	1.323	1.0	2.0	1.5117157974300832	0.5961869383834103	0.3176823176823177	1136	1139	2	1.0	1136,1139	P46940	IQGAP1	0.6787419839893039	0.5961869383834103
15	6	105	2	1.327	1.0	2.0	1.5071590052750565	0.5918316292918937	0.31868131868131866	228	239	2	1.0	228,239	Q9ULL5	PRR12	0.6797258318099474	0.5918316292918937
5	4	40	2	1.332	1.0	2.0	1.5015015015015014	0.5864059175908248	0.3196803196803197	227	228	2	1.0	227,228	P26368	U2AF2	0.6804512706704949	0.5864059175908248
50	13	100	3	2.347	2.0	4.0	1.2782275244993608	0.3541446588600729	0.3196803196803197	705	754	3	1.0	705,728,754	Q09472	EP300	0.6804512706704949	0.5929192245494993
75	3	14	3	2.32	2.0	3.0	1.293103448275862	0.3708376953683088	0.3206793206793207	22	74	5	0.6	22,50,74	P02511	CRYAB	0.6819388024929021	0.3708376953683088
30	3	23	2	1.329	1.0	2.0	1.5048908954100828	0.5896588953859125	0.32367632367632365	502	524	3	0.6666666666666666	502,524	P08195	SLC3A2	0.685361237085375	0.5896588953859125
100	3	16	3	2.299	1.0	3.0	1.3049151805132666	0.3839560346650632	0.3276723276723277	233	327	8	0.375	233,292,327	Q96BW5	PTER	0.689070278111374	0.3839560346650632
30	4	18	3	2.343	2.0	4.0	1.2804097311139564	0.3566055465201076	0.3306693306693307	42	63	5	0.6	42,49,63	Q6NXT2	H3-5	0.6924246260651791	0.3566055465201076
75	3	75	2	1.347	1.0	2.0	1.4847809948032666	0.570250149199784	0.33266733266733267	974	1044	10	0.2	974,1044	O60264	SMARCA5	0.6949431590843875	0.570250149199784
15	3	11	2	1.34	1.0	2.0	1.4925373134328357	0.5777669993169522	0.33466533466533466	182	196	2	1.0	182,196	P37802	TAGLN2	0.6968105208574417	0.5777669993169522
10	4	18	2	1.358	1.0	2.0	1.4727540500736376	0.5585165204173551	0.3356643356643357	182	189	2	1.0	182,189	P62495	ETF1	0.6972292655232863	0.5585165204173551
5	7	58	2	1.344	1.0	2.0	1.488095238095238	0.5734668618833266	0.34065934065934067	5	9	2	1.0	5,9	Q8IZ83	ALDH16A1	0.7025944280846242	0.5734668618833266
75	3	14	3	2.329	2.0	3.0	1.2881064834693001	0.36525186117237707	0.34065934065934067	74	132	6	0.5	74,104,132	Q15907	RAB11B	0.7025944280846242	0.36525186117237707
5	6	46	2	1.346	1.0	2.0	1.4858841010401187	0.5713215900517697	0.34165834165834164	87	92	2	1.0	87,92	Q9NZU7	CABP1	0.7029956097154069	0.5713215900517697
10	4	18	2	1.347	1.0	2.0	1.4847809948032666	0.570250149199784	0.34165834165834164	122	132	2	1.0	122,132	P36873	PPP1CC	0.7029956097154069	0.570250149199784
15	6	43	2	1.351	1.0	2.0	1.4803849000740192	0.5659723253364025	0.34165834165834164	900	912	2	1.0	900,912	P55786	NPEPPS	0.7029956097154069	0.5659723253364025
20	4	6	3	2.341	2.0	3.0	1.2815036309269543	0.3578375662712305	0.34165834165834164	87	107	3	1.0	87,91,107	P0DP23	CALM3	0.7029956097154069	0.5125136506514639
10	3	11	2	1.353	1.0	2.0	1.4781966001478197	0.5638381606855499	0.34565434565434566	7	13	2	1.0	7,13	Q9GZT3	SLIRP	0.7067374669966463	0.5638381606855499
20	3	37	2	1.359	1.0	2.0	1.4716703458425313	0.5574545438946958	0.34965034965034963	18	36	6	0.3333333333333333	18,36	Q9NS23	RASSF1	0.7105595656579556	0.5574545438946958
10	4	21	2	1.358	1.0	2.0	1.4727540500736376	0.5585165204173551	0.35064935064935066	121	131	2	1.0	121,131	P62140	PPP1CB	0.711444297799004	0.5585165204173551
20	3	15	2	1.361	1.0	2.0	1.4695077149155034	0.5553329331580924	0.35064935064935066	184	204	3	0.6666666666666666	184,204	P11908	PRPS2	0.711444297799004	0.5553329331580924
50	5	133	2	1.363	1.0	2.0	1.467351430667645	0.5532144378568776	0.35064935064935066	2521	2567	4	0.5	2521,2567	Q92616	GCN1	0.711444297799004	0.5532144378568776
30	3	29	2	1.365	1.0	2.0	1.465201465201465	0.5510990488548722	0.35064935064935066	131	156	3	0.6666666666666666	131,156	P98170	XIAP	0.711444297799004	0.5510990488548722
100	18	41	10	8.932	6.0	12.0	1.1195700850873265	0.1629448437269759	0.3546453546453546	303	402	11	0.9090909090909091	303,308,319,330,344,365,373,381,388,402	P33240	CSTF2	0.7158442126459184	0.1629448437269759
10	5	37	2	1.361	1.0	2.0	1.4695077149155034	0.5553329331580924	0.35564435564435565	196	206	2	1.0	196,206	P49757	NUMB	0.7159524862874146	0.5553329331580924
100	21	101	9	8.077	6.0	11.0	1.1142751021418844	0.1561054620299395	0.35764235764235763	806	905	15	0.6	806,811,818,854,868,874,884,902,905	Q15424	SAFB	0.7174319588234473	0.20146555656579124
75	3	19	3	2.358	2.0	3.0	1.272264631043257	0.34739878240348065	0.35864135864135865	38	109	7	0.42857142857142855	38,108,109	Q9Y5S9	RBM8A	0.7185477661668138	0.5384714405271229
75	15	73	6	5.183	3.0	8.0	1.1576307158016592	0.21117510699854386	0.35864135864135865	382	455	7	0.8571428571428571	382,411,427,433,442,455	Q9P2N5	RBM27	0.7185477661668138	0.21994192210162536
100	22	54	8	7.145	5.0	9.0	1.1196641007697692	0.16306598867890837	0.35864135864135865	403	503	13	0.6153846153846154	403,410,429,436,443,485,496,503	P52272	HNRNPM	0.7185477661668138	0.16812275880832706
20	3	55	2	1.378	1.0	2.0	1.451378809869376	0.5374241119577958	0.3596403596403596	514	530	4	0.5	514,530	Q13123	IK	0.7197876119652018	0.5374241119577958
5	9	54	2	1.363	1.0	2.0	1.467351430667645	0.5532144378568776	0.36363636363636365	717	719	2	1.0	717,719	P78347	GTF2I	0.7235784009299512	0.5532144378568776
30	5	83	2	1.385	1.0	2.0	1.444043321299639	0.5301140237255365	0.36563436563436563	797	823	3	0.6666666666666666	797,823	Q92878	RAD50	0.7259011523254795	0.5301140237255365
75	11	49	4	3.348	2.0	5.0	1.1947431302270013	0.2567004721117434	0.36863136863136864	569	635	7	0.5714285714285714	569,597,633,635	P49588	AARS	0.7298104474821101	0.2567004721117434
10	4	32	2	1.388	1.0	2.0	1.4409221902017293	0.5269924320838263	0.3706293706293706	59	66	2	1.0	59,66	Q96I25	RBM17	0.731852885511846	0.5269924320838263
75	3	86	2	1.398	1.0	2.0	1.430615164520744	0.5166356392866508	0.3776223776223776	436	491	2	1.0	436,491	Q9HCM7	FBRSL1	0.7388546692714795	0.5166356392866508
30	3	18	2	1.387	1.0	2.0	1.4419610670511895	0.5280322123384842	0.37962037962037964	201	226	2	1.0	201,226	Q00325	SLC25A3	0.7407226919422042	0.5280322123384842
100	5	22	4	3.411	3.0	5.0	1.1726766344180592	0.22980524504868302	0.3806193806193806	220	316	10	0.4	220,240,312,316	Q9Y5U2	TSSC4	0.7412714150242009	0.4991979469428424
20	4	22	2	1.391	1.0	2.0	1.4378145219266714	0.5238775801198479	0.38161838161838163	412	429	2	1.0	412,429	P12268	IMPDH1	0.741945030837723	0.5238775801198479
10	3	18	2	1.393	1.0	2.0	1.4357501794687724	0.521804742060834	0.38161838161838163	3	11	2	1.0	3,11	Q16540	MRPL23	0.741945030837723	0.521804742060834
50	9	17	4	3.323	2.0	5.0	1.203731567860367	0.26751370697005544	0.3826173826173826	9	56	5	0.8	9,15,50,56	P06733	ENO1	0.7431242035447883	0.3004483674769106
30	3	25	2	1.403	1.0	2.0	1.4255167498218104	0.5114849910421879	0.3836163836163836	147	172	2	1.0	147,172	P05091	ALDH2	0.7445552909417594	0.5114849910421879
75	7	20	4	3.4	2.0	5.0	1.1764705882352942	0.23446525363702297	0.3836163836163836	359	417	7	0.5714285714285714	359,373,399,417	Q02790	FKBP4	0.7445552909417594	0.23446525363702297
30	6	141	2	1.4	1.0	2.0	1.4285714285714286	0.5145731728297582	0.3856143856143856	1481	1508	3	0.6666666666666666	1481,1508	Q96RK0	CIC	0.746901861991376	0.5145731728297582
5	3	10	2	1.392	1.0	2.0	1.4367816091954024	0.5228407888133588	0.3866133866133866	10	13	3	0.6666666666666666	10,13	O14737	PDCD5	0.7480715503198897	0.5228407888133588
5	4	16	2	1.398	1.0	2.0	1.430615164520744	0.5166356392866508	0.3906093906093906	94	96	2	1.0	94,96	Q92934	BAD	0.7537493931242869	0.5166356392866508
5	7	14	2	1.391	1.0	2.0	1.4378145219266714	0.5238775801198479	0.3916083916083916	99	100	2	1.0	99,100	P63244	GNB2L1	0.7545236310500896	0.5238775801198479
30	3	24	2	1.401	1.0	2.0	1.4275517487508922	0.513543044231269	0.3916083916083916	27	48	2	1.0	27,48	O95801	TTC4	0.7545236310500896	0.513543044231269
15	3	39	2	1.418	1.0	3.0	1.4104372355430184	0.49614246742257095	0.3916083916083916	354	365	2	1.0	354,365	O60755	GALR3	0.7545236310500896	0.49614246742257095
50	6	18	3	2.425	2.0	4.0	1.2371134020618557	0.3069777534213909	0.3926073926073926	28	62	4	0.75	28,39,62	P63261	ACTB	0.7551676227599018	0.3069777534213909
100	10	33	4	3.428	2.0	5.0	1.1668611435239207	0.22263289054958724	0.3926073926073926	779	878	9	0.4444444444444444	779,806,815,878	P09874	PARP1	0.7551676227599018	0.22263289054958724
30	6	214	2	1.403	1.0	2.0	1.4255167498218104	0.5114849910421879	0.3936063936063936	11	32	3	0.6666666666666666	11,32	Q7Z406	MYH14	0.7563208104480094	0.5114849910421879
10	8	18	3	2.411	2.0	3.0	1.244296972210701	0.315330849780717	0.3956043956043956	41	50	3	1.0	41,43,50	P84243	H3-3A	0.7588763819766859	0.315330849780717
50	3	27	2	1.412	1.0	2.0	1.41643059490085	0.5022599113909069	0.3986013986013986	134	167	4	0.5	134,167	P30153	PPP2R1A	0.7612831015655495	0.5022599113909069
50	3	27	2	1.412	1.0	2.0	1.41643059490085	0.5022599113909069	0.3986013986013986	349	398	2	1.0	349,398	Q96RN5	MED15	0.7612831015655495	0.5022599113909069
50	3	34	2	1.413	1.0	2.0	1.4154281670205238	0.5012385343281477	0.3996003996003996	474	523	3	0.6666666666666666	474,523	Q99798	ACO2	0.7622939612864046	0.5012385343281477
30	3	20	2	1.418	1.0	2.0	1.4104372355430184	0.49614246742257095	0.4015984015984016	291	313	2	1.0	291,313	Q562R1	ACTBL2	0.7643085679607711	0.49614246742257095
10	5	59	2	1.419	1.0	2.0	1.409443269908386	0.4951254106015356	0.4015984015984016	379	385	2	1.0	379,385	Q96DN6	MBD6	0.7643085679607711	0.4951254106015356
75	4	11	3	2.456	2.0	4.0	1.221498371335505	0.28865194001306393	0.40559440559440557	75	150	3	1.0	75,132,150	P39687	ANP32A	0.767797441685127	0.28865194001306393
50	3	38	2	1.426	1.0	2.0	1.402524544179523	0.4880260182181989	0.4065934065934066	90	124	3	0.6666666666666666	90,124	O43776	NARS	0.7689197767439818	0.4880260182181989
50	3	17	2	1.427	1.0	2.0	1.4015416958654519	0.4870146651863234	0.4075924075924076	544	580	2	1.0	544,580	Q9H7S9	ZNF703	0.7700398719856563	0.4870146651863234
100	3	23	3	2.409	2.0	3.0	1.2453300124533002	0.31652810714477264	0.4095904095904096	110	200	7	0.42857142857142855	110,184,200	P62241	RPS8	0.7722733697837432	0.4402634755670174
30	4	53	2	1.427	1.0	2.0	1.4015416958654519	0.4870146651863234	0.41058941058941056	388	412	3	0.6666666666666666	388,412	Q12931	TRAP1	0.7730022711792681	0.4870146651863234
50	3	28	2	1.43	1.0	2.0	1.3986013986013988	0.4839848529963354	0.41358641358641357	42	79	4	0.5	42,79	P31939	ATIC	0.7759441219391674	0.4839848529963354
50	12	62	4	3.444	2.0	5.0	1.1614401858304297	0.21591485726524307	0.41858141858141856	28	73	8	0.5	28,56,63,73	Q03252	LMNB2	0.780417678497442	0.2624574432022733
50	3	39	2	1.435	1.0	2.0	1.3937282229965156	0.47894926309903674	0.42357642357642356	267	314	3	0.6666666666666666	267,314	Q9Y5V3	MAGED1	0.7852200019301846	0.47894926309903674
10	7	38	2	1.457	1.0	3.0	1.3726835964310227	0.45699912259757447	0.42857142857142855	738	744	3	0.6666666666666666	738,744	P14625	HSP90B1	0.7906091959356006	0.45699912259757447
30	9	54	3	2.491	2.0	4.0	1.204335608189482	0.2682374791424066	0.42957042957042957	306	327	5	0.6	306,323,327	O15234	CASC3	0.7915523243990397	0.3031159091445456
10	4	21	2	1.454	1.0	2.0	1.375515818431912	0.4599727307424928	0.43156843156843155	24	32	2	1.0	24,32	Q96L21	RPL10L	0.7945895271665125	0.4599727307424928
75	3	62	2	1.456	1.0	2.0	1.3736263736263736	0.4579896444633908	0.43656343656343655	217	271	7	0.2857142857142857	217,271	Q05193	DNM1	0.8010597059216021	0.4579896444633908
5	9	69	2	1.45	1.0	2.0	1.3793103448275863	0.4639470997597903	0.43756243756243757	18	19	2	1.0	18,19	P49736	MCM2	0.8015980149507	0.4639470997597903
5	3	13	2	1.461	1.0	2.0	1.3689253935660506	0.45304382185858866	0.43756243756243757	72	74	2	1.0	72,74	Q9Y3D3	MRPS16	0.8015980149507	0.45304382185858866
50	3	100	2	1.46	1.0	2.0	1.36986301369863	0.4540316308947074	0.4385614385614386	253	301	8	0.25	253,301	Q9BUQ8	DDX23	0.8021345905744554	0.4540316308947074
100	3	50	2	1.462	1.0	2.0	1.3679890560875514	0.45205668870964977	0.4385614385614386	848	934	4	0.5	848,934	Q9BPX3	NCAPG	0.8021345905744554	0.45205668870964977
20	4	33	2	1.454	1.0	2.0	1.375515818431912	0.4599727307424928	0.44455544455544455	336	353	2	1.0	336,353	Q9Y230	RUVBL2	0.8086709127541793	0.4599727307424928
5	9	31	2	1.466	1.0	2.0	1.364256480218281	0.4481148965282752	0.44755244755244755	399	400	2	1.0	399,400	P14618	PKM2	0.8116532254463289	0.4481148965282752
20	8	21	3	2.49	2.0	4.0	1.2048192771084336	0.2688167584277998	0.4515484515484515	115	132	4	0.75	115,128,132	P33316	DUT	0.8164237481442639	0.2688167584277998
75	3	30	2	1.468	1.0	2.0	1.3623978201634879	0.4461480318188744	0.45254745254745254	358	430	3	0.6666666666666666	358,430	Q04726	TLE3	0.8174493657082305	0.4461480318188744
75	3	41	2	1.477	1.0	2.0	1.3540961408259986	0.4373301738972978	0.45354645354645357	288	342	6	0.3333333333333333	288,342	P49790	NUP153	0.8187331498947581	0.4373301738972978
30	5	173	2	1.485	1.0	3.0	1.3468013468013467	0.42953706897395877	0.45354645354645357	725	749	5	0.4	725,749	Q9P1Y6	PHRF1	0.8187331498947581	0.42953706897395877
30	4	27	2	1.477	1.0	2.0	1.3540961408259986	0.4373301738972978	0.46053946053946054	443	468	2	1.0	443,468	P17987	TCP1	0.8250635974969676	0.4373301738972978
20	3	31	2	1.491	1.0	3.0	1.341381623071764	0.4237197423786447	0.46353646353646355	137	153	3	0.6666666666666666	137,153	Q14493	SLBP	0.82769164190101	0.4237197423786447
75	3	34	2	1.492	1.0	3.0	1.3404825737265416	0.42275246440684927	0.46653346653346656	33	86	7	0.2857142857142857	33,86	O95757	HSPA4L	0.8312139554297647	0.42275246440684927
15	7	65	2	1.496	1.0	3.0	1.3368983957219251	0.4188898247744504	0.4695304695304695	899	910	2	1.0	899,910	Q7KZF4	SND1	0.8344596579890696	0.4188898247744504
75	3	80	2	1.5	1.0	3.0	1.3333333333333333	0.41503749927884376	0.4695304695304695	474	547	6	0.3333333333333333	474,547	O15042	U2SURP	0.8344596579890696	0.41503749927884376
10	5	26	2	1.491	1.0	2.0	1.341381623071764	0.4237197423786447	0.47052947052947053	338	348	2	1.0	338,348	O00148	DDX39A	0.8354508885924954	0.4237197423786447
50	3	27	2	1.512	1.0	3.0	1.3227513227513228	0.4035418604410144	0.4755244755244755	66	106	7	0.2857142857142857	66,106	P06744	GPI	0.841164441289013	0.4035418604410144
100	4	8	3	2.496	2.0	3.0	1.2019230769230769	0.2653445665209948	0.47652347652347654	13	101	3	1.0	13,45,101	P06748	NPM1	0.8421447873843644	0.2653445665209948
20	4	31	2	1.499	1.0	2.0	1.33422281521014	0.4159996167142274	0.4775224775224775	345	365	2	1.0	345,365	Q15637	SF1	0.8429922835517241	0.4159996167142274
75	3	56	2	1.5	1.0	2.0	1.3333333333333333	0.41503749927884376	0.4775224775224775	67	120	4	0.5	67,120	Q8N1F7	NUP93	0.8429922835517241	0.41503749927884376
10	22	75	3	2.514	2.0	4.0	1.1933174224343677	0.2549778509627356	0.4785214785214785	672	682	3	1.0	672,678,682	Q96EV2	RBM33	0.8442310911638446	0.2549778509627356
10	8	40	3	2.549	2.0	4.0	1.1769321302471558	0.23503112736104154	0.47952047952047955	125	133	4	0.75	125,131,133	P84103	SRSF3	0.8455996037492468	0.23503112736104154
50	6	88	2	1.506	1.0	2.0	1.3280212483399734	0.4092782299901588	0.48451548451548454	136	173	3	0.6666666666666666	136,173	Q8IWZ3	ANKHD1	0.8512366075001399	0.4092782299901588
15	5	22	2	1.494	1.0	2.0	1.3386880856760375	0.4208198518728499	0.4855144855144855	338	350	2	1.0	338,350	Q15723	ELF1	0.8522009510884666	0.4208198518728499
30	3	25	2	1.517	1.0	3.0	1.3183915622940015	0.3987789144150537	0.48951048951048953	266	288	2	1.0	266,288	P05198	EIF2S1	0.8569639637600803	0.3987789144150537
100	4	138	2	1.522	1.0	3.0	1.314060446780552	0.3940316411585416	0.48951048951048953	1323	1415	11	0.18181818181818182	1323,1415	Q12873	CHD3	0.8569639637600803	0.3940316411585416
100	14	48	6	5.577	4.0	8.0	1.0758472296933836	0.1054732297426056	0.4915084915084915	10	90	11	0.5454545454545454	10,14,26,42,73,90	P20700	LMNB1	0.8574226756044938	0.13394925777718322
75	5	17	4	3.58	3.0	5.0	1.1173184357541899	0.1600404125104682	0.4955044955044955	32	95	9	0.4444444444444444	32,35,75,95	P62913	RPL11	0.8621429114613369	0.35291578737104645
100	3	66	2	1.533	1.0	3.0	1.3046314416177431	0.3836423030033097	0.4965034965034965	515	597	10	0.2	515,597	P08151	GLI1	0.8629558935556487	0.3836423030033097
100	3	100	2	1.52	1.0	2.0	1.3157894736842106	0.3959286763311393	0.4975024975024975	819	904	17	0.11764705882352941	819,904	Q92974	ARHGEF2	0.8636351423637487	0.3959286763311393
100	5	11	3	2.535	2.0	4.0	1.1834319526627217	0.24297675349254017	0.5034965034965035	39	123	3	1.0	39,66,123	P00558	PGK1	0.8692584011732948	0.24297675349254017
75	9	51	4	3.584	2.0	5.0	1.1160714285714286	0.15842936260448298	0.5044955044955045	192	255	9	0.4444444444444444	192,216,223,255	P43243	MATR3	0.8701896342345781	0.15842936260448298
75	3	14	3	2.509	2.0	3.0	1.195695496213631	0.25785002997407075	0.5094905094905094	109	166	6	0.5	109,149,166	O15173	PGRMC2	0.875879568373515	0.2584251525812043
20	7	30	3	2.581	2.0	4.0	1.162340178225494	0.21703235928927345	0.5124875124875125	6	26	5	0.6	6,11,26	Q07020	RPL18	0.8794347646311392	0.21703235928927345
5	5	17	2	1.54	1.0	3.0	1.2987012987012987	0.3770696490798233	0.5134865134865135	44	46	2	1.0	44,46	Q9UMY4	SNX12	0.8804840442576293	0.3770696490798233
100	4	129	2	1.544	1.0	3.0	1.2953367875647668	0.3733272473940066	0.5154845154845155	619	702	6	0.3333333333333333	619,702	Q9H6A9	PCNX3	0.882178984016887	0.3733272473940066
30	4	25	2	1.549	1.0	3.0	1.2911555842479019	0.3686628558725186	0.5164835164835165	27	49	2	1.0	27,49	P48643	CCT5	0.8832233549981556	0.3686628558725186
100	3	5	3	2.519	2.0	3.0	1.1909487892020643	0.25211137864900196	0.5194805194805194	102	189	3	1.0	102,138,189	Q92567	FAM168A	0.8862139512387296	0.25211137864900196
